"site1"	"site2"	"dyad_ID"	"behavior"	"behavioral_class"	"shared"	"nepra_binary"	"nepra_proportion"	"ibd_binary"	"same_subspecies"	"distance"	"same_habitat"	"mean_refugia_distance"	"mean_annual_precipitation"	"min_observation_time"
"3757"	"Comoe"	"Lope"	"Comoe_Lope"	"Underground toolset"	"complex"	0	0	0.000302326	0	0	1970372	0	179.7892	69.25	18
"3758"	"Comoe"	"Lope"	"Comoe_Lope"	"Ant dipping"	"simple"	0	0	0.000302326	0	0	1970372	0	179.7892	69.25	18
"3759"	"Comoe"	"Lope"	"Comoe_Lope"	"Ant fishing"	"simple"	0	0	0.000302326	0	0	1970372	0	179.7892	69.25	18
"3760"	"Comoe"	"Lope"	"Comoe_Lope"	"Termite fishing"	"simple"	0	0	0.000302326	0	0	1970372	0	179.7892	69.25	18
"3761"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Marrow pick"	"simple"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3762"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Ant fishing"	"simple"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3763"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Leaf sponge"	"simple"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3764"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Nut cracking"	"complex"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3765"	"East Nimba"	"Lope"	"East Nimba_Lope"	"Algae fishing"	"simple"	0	0	0.000104072	0	0	2393969	1	30.30482	67.5	16
"3766"	"Gashaka"	"Lope"	"Gashaka_Lope"	"Termite fishing"	"simple"	0	1	0.001442043	0	0	832716.1	1	176.6633	76	217
"3767"	"East Nimba"	"Lope"	"East Nimba_Lope"	"Water dipping"	"simple"	0	0	0.000104072	0	0	2393969	1	30.30482	67.5	16
"3768"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Algae fishing"	"simple"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3769"	"Gashaka"	"Lope"	"Gashaka_Lope"	"Termite eating"	"non-tool"	0	1	0.001442043	0	0	832716.1	1	176.6633	76	217
"3770"	"Bateke"	"Lope"	"Bateke_Lope"	"Honey eating"	"non-tool"	0	1	0.001916644	1	1	339904	0	144.6197	63	23
"3771"	"Goualougo"	"Lope"	"Goualougo_Lope"	"Honey toolset"	"complex"	0	1	0.003821923	1	1	616356.3	1	103.6678	53	180
"3772"	"Gashaka"	"Lope"	"Gashaka_Lope"	"Leaf sponge"	"simple"	0	1	0.001442043	0	0	832716.1	1	176.6633	76	217
"3773"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Ant dipping"	"simple"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3774"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Ant dipping"	"simple"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3775"	"East Nimba"	"Lope"	"East Nimba_Lope"	"Honey eating"	"non-tool"	0	0	0.000104072	0	0	2393969	1	30.30482	67.5	16
"3776"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Algae fishing"	"simple"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3777"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Termite fishing"	"simple"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3778"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Nut cracking"	"complex"	NA	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3779"	"Gashaka"	"Lope"	"Gashaka_Lope"	"Water dipping"	"simple"	0	1	0.001442043	0	0	832716.1	1	176.6633	76	217
"3780"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Ant eating"	"non-tool"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3781"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Honey underground "	"simple"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3782"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Honey toolset"	"complex"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3783"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Honey eating"	"non-tool"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3784"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Honey above-ground"	"simple"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3785"	"Goualougo"	"Lope"	"Goualougo_Lope"	"Honey above-ground"	"simple"	1	1	0.003821923	1	1	616356.3	1	103.6678	53	180
"3786"	"Goualougo"	"Lope"	"Goualougo_Lope"	"Underground toolset"	"complex"	0	1	0.003821923	1	1	616356.3	1	103.6678	53	180
"3787"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Leaf sponge"	"simple"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3788"	"Goualougo"	"Lope"	"Goualougo_Lope"	"Ant dipping"	"simple"	0	1	0.003821923	1	1	616356.3	1	103.6678	53	180
"3789"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Underground toolset"	"complex"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3790"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Termite fishing"	"simple"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3791"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Termite eating"	"non-tool"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3792"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Marrow pick"	"simple"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3793"	"Bakoun-Sobory"	"Lope"	"Bakoun-Sobory_Lope"	"Underground toolset"	"complex"	0	0	0.000200491	0	0	2843389	0	263.1884	90.5	14
"3794"	"La Belgique"	"Lope"	"La Belgique_Lope"	"Termite eating"	"non-tool"	0	1	0.000875635	0	1	430135.9	1	127.4879	63	51
"3795"	"Goualougo"	"Lope"	"Goualougo_Lope"	"Ant eating"	"non-tool"	0	1	0.003821923	1	1	616356.3	1	103.6678	53	180
"3796"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Honey eating"	"non-tool"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3797"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Water dipping"	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3798"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Water dipping"	"simple"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3799"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Honey underground "	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3800"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Underground toolset"	"complex"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3801"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Ant fishing"	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3802"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Ant dipping"	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3803"	"Kayan"	"Mbe"	"Kayan_Mbe"	"Leaf sponge"	"simple"	0	0	0.000410859	0	0	2460417	0	338.7456	97	12
"3804"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Honey eating"	"non-tool"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3805"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Termite eating"	"non-tool"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3806"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Ant eating"	"non-tool"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3807"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Ant dipping"	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3808"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Honey underground "	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3809"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Water dipping"	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3810"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Honey toolset"	"complex"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3811"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Nut cracking"	"complex"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3812"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Honey eating"	"non-tool"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3813"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Ant fishing"	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3814"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Honey above-ground"	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3815"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Ant eating"	"non-tool"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3816"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Marrow pick"	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3817"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Water dipping"	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3818"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Algae fishing"	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3819"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Marrow pick"	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3820"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Ant eating"	"non-tool"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3821"	"Korup"	"Mbe"	"Korup_Mbe"	"Ant dipping"	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3822"	"Korup"	"Mbe"	"Korup_Mbe"	"Honey eating"	"non-tool"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3823"	"Korup"	"Mbe"	"Korup_Mbe"	"Termite fishing"	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3824"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Algae fishing"	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3825"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Marrow pick"	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3826"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Nut cracking"	"complex"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3827"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Honey toolset"	"complex"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3828"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Honey eating"	"non-tool"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3829"	"Kayan"	"Mbe"	"Kayan_Mbe"	"Marrow pick"	"simple"	0	0	0.000410859	0	0	2460417	0	338.7456	97	12
"3830"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Underground toolset"	"complex"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3831"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Termite eating"	"non-tool"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3832"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Honey above-ground"	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3833"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Ant fishing"	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3834"	"Korup"	"Mbe"	"Korup_Mbe"	"Marrow pick"	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3835"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Termite eating"	"non-tool"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3836"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Termite fishing"	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3837"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Honey underground "	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3838"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Honey toolset"	"complex"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3839"	"Kayan"	"Mbe"	"Kayan_Mbe"	"Water dipping"	"simple"	0	0	0.000410859	0	0	2460417	0	338.7456	97	12
"3840"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Algae fishing"	"simple"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3841"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Honey underground "	"simple"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3842"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Water dipping"	"simple"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3843"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Leaf sponge"	"simple"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3844"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Leaf sponge"	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3845"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Leaf sponge"	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3846"	"Kabogo"	"Mbe"	"Kabogo_Mbe"	"Ant fishing"	"simple"	0	0	9.75e-05	0	0	2584381	1	200.2118	83.5	3
"3847"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Ant dipping"	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3848"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Underground toolset"	"complex"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3849"	"Loango"	"Mbe"	"Loango_Mbe"	"Water dipping"	"simple"	0	1	0.000713961	0	0	921440.8	1	106.3342	70.5	20
"3850"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Algae fishing"	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3851"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Ant eating"	"non-tool"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3852"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Termite fishing"	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3853"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Honey above-ground"	"simple"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3854"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Water dipping"	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3855"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Termite eating"	"non-tool"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3856"	"Korup"	"Mbe"	"Korup_Mbe"	"Underground toolset"	"complex"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3857"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Ant fishing"	"simple"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3858"	"Korup"	"Mbe"	"Korup_Mbe"	"Algae fishing"	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3859"	"Djouroutou"	"Mbe"	"Djouroutou_Mbe"	"Leaf sponge"	"simple"	0	0	9.21e-05	0	0	1805783	1	20.20617	58	16
"3860"	"Lope"	"Mbe"	"Lope_Mbe"	"Ant fishing"	"simple"	0	0	0.00035087	0	0	766285.1	1	44.66006	69.5	20
"3861"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Honey eating"	"non-tool"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3862"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Termite fishing"	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3863"	"Korup"	"Mbe"	"Korup_Mbe"	"Water dipping"	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3864"	"Korup"	"Mbe"	"Korup_Mbe"	"Ant eating"	"non-tool"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3865"	"Kayan"	"Mbe"	"Kayan_Mbe"	"Ant fishing"	"simple"	0	0	0.000410859	0	0	2460417	0	338.7456	97	12
"3866"	"Kayan"	"Mbe"	"Kayan_Mbe"	"Honey eating"	"non-tool"	0	0	0.000410859	0	0	2460417	0	338.7456	97	12
"3867"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Underground toolset"	"complex"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3868"	"Bateke"	"Mbe"	"Bateke_Mbe"	"Ant eating"	"non-tool"	0	0	8.42e-05	0	0	1072420	0	128.6702	63.5	20
"3869"	"Bateke"	"Mbe"	"Bateke_Mbe"	"Water dipping"	"simple"	0	0	8.42e-05	0	0	1072420	0	128.6702	63.5	20
"3870"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Marrow pick"	"simple"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3871"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Underground toolset"	"complex"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3872"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Honey eating"	"non-tool"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3873"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Ant fishing"	"simple"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3874"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Termite fishing"	"simple"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3875"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Honey above-ground"	"simple"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3876"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Honey underground "	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3877"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Termite fishing"	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3878"	"Dindefelo"	"Mbe"	"Dindefelo_Mbe"	"Termite eating"	"non-tool"	0	0	0.000149925	0	0	2452916	0	296.5205	93	12
"3879"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Algae fishing"	"simple"	NA	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3880"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Ant eating"	"non-tool"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3881"	"Boe"	"Mbe"	"Boe_Mbe"	"Nut cracking"	"complex"	0	0	0.0004247	0	0	2618322	0	317.3586	93.5	15
"3882"	"Boe"	"Mbe"	"Boe_Mbe"	"Algae fishing"	"simple"	0	0	0.0004247	0	0	2618322	0	317.3586	93.5	15
"3883"	"Boe"	"Mbe"	"Boe_Mbe"	"Honey underground "	"simple"	0	0	0.0004247	0	0	2618322	0	317.3586	93.5	15
"3884"	"Boe"	"Mbe"	"Boe_Mbe"	"Termite eating"	"non-tool"	0	0	0.0004247	0	0	2618322	0	317.3586	93.5	15
"3885"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Marrow pick"	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3886"	"Lope"	"Mbe"	"Lope_Mbe"	"Honey toolset"	"complex"	0	0	0.00035087	0	0	766285.1	1	44.66006	69.5	20
"3887"	"Boe"	"Mbe"	"Boe_Mbe"	"Marrow pick"	"simple"	0	0	0.0004247	0	0	2618322	0	317.3586	93.5	15
"3888"	"Boe"	"Mbe"	"Boe_Mbe"	"Ant eating"	"non-tool"	0	0	0.0004247	0	0	2618322	0	317.3586	93.5	15
"3889"	"Bwindi"	"Mbe"	"Bwindi_Mbe"	"Algae fishing"	"simple"	0	0	0.000388939	0	0	2436297	1	34.58599	52.5	20
"3890"	"Loango"	"Mbe"	"Loango_Mbe"	"Termite eating"	"non-tool"	0	1	0.000713961	0	0	921440.8	1	106.3342	70.5	20
"3891"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Nut cracking"	"complex"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3892"	"Korup"	"Mbe"	"Korup_Mbe"	"Honey above-ground"	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3893"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Leaf sponge"	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3894"	"Korup"	"Mbe"	"Korup_Mbe"	"Termite eating"	"non-tool"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3895"	"Korup"	"Mbe"	"Korup_Mbe"	"Ant fishing"	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3896"	"Korup"	"Mbe"	"Korup_Mbe"	"Leaf sponge"	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3897"	"Loango"	"Mbe"	"Loango_Mbe"	"Ant dipping"	"simple"	0	1	0.000713961	0	0	921440.8	1	106.3342	70.5	20
"3898"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Honey above-ground"	"simple"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3899"	"Korup"	"Mbe"	"Korup_Mbe"	"Honey underground "	"simple"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3900"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Honey above-ground"	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3901"	"Korup"	"Mbe"	"Korup_Mbe"	"Nut cracking"	"complex"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3902"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Termite fishing"	"simple"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3903"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Underground toolset"	"complex"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3904"	"Korup"	"Mbe"	"Korup_Mbe"	"Honey toolset"	"complex"	0	1	0.005392494	1	1	126165	1	14.35524	64	16
"3905"	"Issa-Ugalla"	"Mbe"	"Issa-Ugalla_Mbe"	"Ant dipping"	"simple"	0	1	0.000690483	0	0	2717526	0	142.1596	78	20
"3906"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Honey underground "	"simple"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3907"	"Bafing"	"Mbe"	"Bafing_Mbe"	"Water dipping"	"simple"	0	0	8.9e-05	0	0	2266512	0	282.4556	93.5	20
"3908"	"Gashaka"	"Mbe"	"Gashaka_Mbe"	"Honey above-ground"	"simple"	0	1	0.008394008	1	1	301026.8	1	160.7137	76.5	20
"3909"	"Gashaka"	"Mbe"	"Gashaka_Mbe"	"Nut cracking"	"complex"	0	1	0.008394008	1	1	301026.8	1	160.7137	76.5	20
"3910"	"Bateke"	"Mbe"	"Bateke_Mbe"	"Underground toolset"	"complex"	0	0	8.42e-05	0	0	1072420	0	128.6702	63.5	20
"3911"	"Bateke"	"Mbe"	"Bateke_Mbe"	"Honey above-ground"	"simple"	0	0	8.42e-05	0	0	1072420	0	128.6702	63.5	20
"3912"	"East Nimba"	"Mbe"	"East Nimba_Mbe"	"Ant fishing"	"simple"	0	0	0.000195808	0	0	1956093	1	14.35524	68	16
"3913"	"Gishwati"	"Mbe"	"Gishwati_Mbe"	"Marrow pick"	"simple"	0	0	0.000491919	0	0	2425014	1	36.50871	56.5	20
"3914"	"Budongo"	"Mbe"	"Budongo_Mbe"	"Honey underground "	"simple"	0	0	0.000440515	0	0	2541976	1	48.23895	55.83333	10
"3915"	"Kabogo"	"Mbe"	"Kabogo_Mbe"	"Honey eating"	"non-tool"	0	0	9.75e-05	0	0	2584381	1	200.2118	83.5	3
"3916"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Ant dipping"	"simple"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3917"	"Conkouati"	"Mbe"	"Conkouati_Mbe"	"Honey toolset"	"complex"	0	1	0.000876913	0	0	1151402	1	31.37457	73	20
"3918"	"Budongo"	"Mbe"	"Budongo_Mbe"	"Ant dipping"	"simple"	0	0	0.000440515	0	0	2541976	1	48.23895	55.83333	10
"3919"	"Budongo"	"Mbe"	"Budongo_Mbe"	"Water dipping"	"simple"	0	0	0.000440515	0	0	2541976	1	48.23895	55.83333	10
"3920"	"Budongo"	"Mbe"	"Budongo_Mbe"	"Algae fishing"	"simple"	NA	0	0.000440515	0	0	2541976	1	48.23895	55.83333	10
"3921"	"Budongo"	"Mbe"	"Budongo_Mbe"	"Termite eating"	"non-tool"	0	0	0.000440515	0	0	2541976	1	48.23895	55.83333	10
"3922"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Algae fishing"	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3923"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Nut cracking"	"complex"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3924"	"Grebo"	"Mbe"	"Grebo_Mbe"	"Ant fishing"	"simple"	0	0	0.000473977	0	0	1839905	1	14.35524	54.5	13
"3925"	"Boe"	"Mbe"	"Boe_Mbe"	"Ant dipping"	"simple"	0	0	0.0004247	0	0	2618322	0	317.3586	93.5	15
"3926"	"Boe"	"Mbe"	"Boe_Mbe"	"Honey toolset"	"complex"	0	0	0.0004247	0	0	2618322	0	317.3586	93.5	15
"3927"	"Lope"	"Mbe"	"Lope_Mbe"	"Termite fishing"	"simple"	0	0	0.00035087	0	0	766285.1	1	44.66006	69.5	20
"3928"	"Bwindi"	"Mbe"	"Bwindi_Mbe"	"Termite fishing"	"simple"	0	0	0.000388939	0	0	2436297	1	34.58599	52.5	20
"3929"	"Kabogo"	"Mbe"	"Kabogo_Mbe"	"Algae fishing"	"simple"	0	0	9.75e-05	0	0	2584381	1	200.2118	83.5	3
"3930"	"Bwindi"	"Mbe"	"Bwindi_Mbe"	"Nut cracking"	"complex"	0	0	0.000388939	0	0	2436297	1	34.58599	52.5	20
"3931"	"Loango"	"Mbe"	"Loango_Mbe"	"Termite fishing"	"simple"	NA	1	0.000713961	0	0	921440.8	1	106.3342	70.5	20
"3932"	"Bwindi"	"Mbe"	"Bwindi_Mbe"	"Termite eating"	"non-tool"	0	0	0.000388939	0	0	2436297	1	34.58599	52.5	20
"3933"	"Loango"	"Mbe"	"Loango_Mbe"	"Honey underground "	"simple"	0	1	0.000713961	0	0	921440.8	1	106.3342	70.5	20
"3934"	"Loango"	"Mbe"	"Loango_Mbe"	"Leaf sponge"	"simple"	0	1	0.000713961	0	0	921440.8	1	106.3342	70.5	20
"3935"	"Loango"	"Mbe"	"Loango_Mbe"	"Marrow pick"	"simple"	0	1	0.000713961	0	0	921440.8	1	106.3342	70.5	20
